ID,Price,Levy,Brand,Model,Year,Category,Leather interior,Fuel type,Engine volume,Mileage,Cylinders,Gear box type,Drive wheels,Doors,Wheel,Color,Airbags,Fuel Efficiency
45803341,15681,891,hyundai,sonata,2016,Sedan,Yes,LPG,2,219432 km,4.0,Automatic,Front,04-May,Left wheel,Silver,4,23.79824561403509
45801745,17942,583,hyundai,elantra,2011,Sedan,Yes,Petrol,1.6,141881 km,4.0,Automatic,Front,04-May,Left wheel,White,4,28.050505050505052
45424050,60,-,hyundai,accent,2012,Sedan,No,Petrol,1.4,150000 km,4.0,Manual,Front,04-May,Left wheel,Silver,8,30.0
45728340,3058,353,toyota,prius,2015,Hatchback,Yes,Hybrid,1.8,123498 km,4.0,Automatic,Front,04-May,Left wheel,Black,12,48.625
45529910,21012,308,toyota,prius,2014,Hatchback,No,Plug-in Hybrid,1.8,112000 km,4.0,Automatic,Front,04-May,Left wheel,White,12,48.625
45768554,862,2455,lexus,gx 470,2008,Jeep,Yes,Petrol,4.7,263190 km,8.0,Automatic,4x4,04-May,Left wheel,White,0,15.0
45786465,27598,-,volkswagen,cc,2013,Sedan,Yes,Petrol,3.6,101000 km,8.0,Automatic,Front,04-May,Left wheel,Grey,8,24.25
45791296,13000,-,volkswagen,touareg,2004,Jeep,Yes,Diesel,2.5,1000 km,6.0,Tiptronic,4x4,04-May,Left wheel,Silver,6,17.96875
44917850,14113,-,honda,insight,2010,Hatchback,No,Hybrid,1.3,113000 km,4.0,Tiptronic,Front,04-May,Left wheel,Black,8,46.892857142857146
45792137,706,986,acura,tsx,2010,Sedan,Yes,Petrol,2.4,227576 km,4.0,Automatic,Front,04-May,Left wheel,Grey,12,23.185185185185187
44242934,21953,-,hyundai,veloster,2013,Sedan,No,Petrol,1.6,92800 km,4.0,Tiptronic,Front,02-Mar,Left wheel,Grey,6,29.08823529411765
45810291,22825,765,chevrolet,malibu,2015,Sedan,Yes,Petrol,2,110000 km,4.0,Automatic,Front,04-May,Left wheel,Silver,4,24.815384615384616
45758507,15053,585,hyundai,elantra,2013,Hatchback,Yes,Petrol,1.8,206400 km,4.0,Tiptronic,Front,04-May,Left wheel,Black,6,28.050505050505052
45810050,48914,1091,chevrolet,impala,2016,Sedan,Yes,Petrol,2.5,48400 km,4.0,Automatic,Front,04-May,Left wheel,Silver,4,21.639344262295083
45788589,31361,-,ford,mustang,2014,Coupe,Yes,Petrol,3.7,128000 km,6.0,Tiptronic,Rear,02-Mar,Left wheel,Silver,6,19.767441860465116
45646623,314,707,audi,q5,2011,Jeep,Yes,Petrol,2,287021 km,4.0,Automatic,4x4,04-May,Left wheel,Black,0,22.76923076923077
45760787,19757,-,bmw,x5,2003,Jeep,Yes,Diesel,3.0 Turbo,270000 km,6.0,Tiptronic,4x4,04-May,Left wheel,Black,6,15.619047619047619
44549536,50,-,toyota,prius,2008,Hatchback,Yes,Hybrid,1.5,111000 km,4.0,Automatic,Front,04-May,Left wheel,Black,6,48.625
45799887,26657,-,toyota,camry,2013,Sedan,No,Petrol,2.5,292800 km,4.0,Automatic,Front,04-May,Left wheel,White,0,23.541353383458645
45764349,14113,475,chevrolet,cruze,2012,Sedan,Yes,Petrol,1.4 Turbo,96287 km,4.0,Tiptronic,Front,04-May,Left wheel,Black,12,31.0
45798756,20071,-,toyota,camry,2008,Sedan,Yes,Hybrid,2.4,19000 km,4.0,Variator,Front,04-May,Left wheel,White,8,23.541353383458645
45647643,5018,779,toyota,camry,2013,Sedan,Yes,Hybrid,2.5,190549 km,4.0,Automatic,Front,04-May,Left wheel,Black,12,23.541353383458645
45815412,5018,781,toyota,camry,2012,Sedan,Yes,Hybrid,2.5,141550 km,4.0,Automatic,Front,04-May,Left wheel,Blue,12,23.541353383458645
45647822,784,917,bmw,x5,2013,Sedan,Yes,Diesel,3,0 km,6.0,Automatic,4x4,04-May,Left wheel,Black,0,15.619047619047619
45786440,11290,-,honda,fit,2010,Hatchback,Yes,Petrol,1.3,113581 km,4.0,Manual,Front,04-May,Right-hand drive,White,4,31.692307692307693
45792546,11604,988,toyota,prius,2007,Hatchback,No,Hybrid,1.5,160000 km,4.0,Automatic,Front,04-May,Left wheel,Carnelian red,8,48.625
45803595,10349,639,hyundai,sonata,2014,Sedan,Yes,LPG,2,509460 km,4.0,Automatic,Front,04-May,Left wheel,Silver,4,23.79824561403509
45766775,16308,530,hyundai,veloster,2013,Hatchback,Yes,Petrol,1.6 Turbo,140160 km,4.0,Automatic,Front,04-May,Left wheel,Silver,12,29.08823529411765
45816130,862,810,hyundai,elantra,2016,Sedan,Yes,Petrol,1.8,113365 km,4.0,Automatic,Front,04-May,Left wheel,Black,12,28.050505050505052
45803582,13799,1017,hyundai,sonata,2017,Sedan,Yes,LPG,2,470507 km,4.0,Automatic,Front,04-May,Left wheel,Orange,4,23.79824561403509
45641167,14426,530,nissan,juke,2013,Jeep,Yes,Petrol,1.6,110531 km,4.0,Automatic,4x4,04-May,Left wheel,Red,0,28.571428571428573
45809651,58172,784,honda,civic,2017,Sedan,Yes,Petrol,1.5,36340 km,4.0,Automatic,Front,04-May,Left wheel,Grey,4,29.164473684210527
45329635,100,-,kia,optima,2016,Sedan,No,Petrol,2.4,88000 km,4.0,Tiptronic,Front,04-May,Left wheel,White,8,24.349206349206348
45778710,3136,-,volkswagen,jetta,1990,Sedan,No,CNG,1.8,500 km,4.0,Manual,Front,04-May,Left wheel,Blue,0,27.428571428571427
45635122,1411,779,volkswagen,jetta,2013,Sedan,Yes,Diesel,2.5,23184 km,5.0,Automatic,Front,04-May,Left wheel,White,12,27.428571428571427
45648996,392,781,toyota,camry,2012,Sedan,Yes,Hybrid,2.5,314373 km,4.0,Automatic,Front,04-May,Left wheel,Grey,12,23.541353383458645
44063707,13500,1502,lexus,ct 200h,2014,Universal,Yes,Hybrid,1.8,60000 km,4.0,Automatic,Front,04-May,Right-hand drive,White,6,42.0
45780119,16465,781,toyota,camry,2012,Sedan,No,Petrol,2.5,171107 km,4.0,Automatic,Front,04-May,Left wheel,Silver,0,23.541353383458645
45648498,29479,1058,toyota,highlander,2012,Jeep,Yes,Hybrid,3.5,205250 km,6.0,Automatic,4x4,04-May,Left wheel,Silver,12,23.375
45393129,14113,751,hyundai,sonata,2013,Sedan,Yes,Petrol,2.4,128000 km,4.0,Tiptronic,Front,04-May,Left wheel,Carnelian red,12,23.79824561403509
45625149,5488,394,toyota,camry,2014,Sedan,Yes,Hybrid,2.5,109798 km,4.0,Automatic,Front,04-May,Left wheel,White,12,23.541353383458645
45621690,8154,919,bmw,x5,2012,Jeep,Yes,Diesel,3,103458 km,6.0,Automatic,4x4,04-May,Left wheel,White,0,15.619047619047619
45642778,392,781,toyota,camry,2012,Sedan,Yes,Hybrid,2.5,314373 km,4.0,Automatic,Front,04-May,Left wheel,Grey,12,23.541353383458645
45760712,6272,353,toyota,prius,2015,Hatchback,Yes,Hybrid,1.8,96549 km,4.0,Automatic,Front,04-May,Left wheel,Black,12,48.625
45763385,3293,521,chevrolet,volt,2011,Hatchback,Yes,Hybrid,1.4,288778 km,4.0,Automatic,Front,04-May,Left wheel,Black,12,39.22222222222222
45814946,75266,1327,toyota,camry,2018,Sedan,Yes,Petrol,2.5,11000 km,4.0,Tiptronic,Front,04-May,Left wheel,Red,12,23.541353383458645
45797339,470,1017,honda,civic,2017,Sedan,Yes,Petrol,2,0 km,4.0,Automatic,Front,04-May,Left wheel,White,12,29.164473684210527
45801527,12980,583,hyundai,elantra,2011,Sedan,Yes,Petrol,1.6,150000 km,4.0,Automatic,Front,04-May,Left wheel,Black,4,28.050505050505052
45669938,33556,900,hyundai,sonata,2015,Sedan,Yes,Petrol,2.4,55000 km,6.0,Automatic,Front,04-May,Left wheel,Sky blue,12,23.79824561403509
45760134,2038,503,honda,fit,2012,Sedan,Yes,Petrol,1.5,167158 km,4.0,Automatic,Front,04-May,Left wheel,Grey,0,31.692307692307693
45816369,3,87,porsche,panamera,2011,Sedan,Yes,Petrol,0,196800 km,6.0,Automatic,Rear,04-May,Left wheel,Black,12,21.533333333333335
45396672,67000,915,audi,a7,2014,Sedan,Yes,Petrol,3,50000 km,1.0,Tiptronic,4x4,04-May,Left wheel,Black,12,24.0
45766236,1490,934,nissan,altima,2015,Sedan,Yes,Petrol,2.5,124403 km,4.0,Automatic,Front,04-May,Left wheel,White,12,24.705882352941178
45771462,46728,1811,lexus,gx 460,2010,Jeep,Yes,Petrol,4.6,260771 km,8.0,Automatic,4x4,04-May,Left wheel,Black,0,16.5
45641340,5488,394,toyota,camry,2014,Sedan,Yes,Hybrid,2.5,109798 km,4.0,Automatic,Front,04-May,Left wheel,White,12,23.541353383458645
45815373,31361,-,infiniti,ex37,2012,Hatchback,Yes,Petrol,3.3,52000 km,6.0,Automatic,4x4,04-May,Left wheel,Black,2,20.0
45543241,23207,585,lexus,ct 200h,2013,Hatchback,Yes,Hybrid,1.8,129000 km,4.0,Automatic,Front,04-May,Left wheel,White,8,42.0
45723475,19444,502,ford,fusion,2013,Sedan,No,Petrol,1.5 Turbo,100000 km,4.0,Automatic,Front,04-May,Left wheel,Black,8,22.444444444444443
45634853,1411,779,volkswagen,jetta,2013,Sedan,Yes,Diesel,2.5,23184 km,5.0,Automatic,Front,04-May,Left wheel,White,12,27.428571428571427
45803403,15681,891,hyundai,sonata,2016,Sedan,Yes,LPG,2,286095 km,4.0,Automatic,Front,04-May,Left wheel,Silver,4,23.79824561403509
45815491,157,1399,lexus,rx 350,2010,Jeep,Yes,Petrol,3.5,110947 km,6.0,Automatic,4x4,04-May,Left wheel,Grey,12,22.692307692307693
45771901,4391,584,toyota,corolla,2014,Sedan,Yes,Petrol,1.8,169141 km,4.0,Automatic,Front,04-May,Left wheel,Silver,12,28.743243243243242
45810350,20266,642,chevrolet,malibu,2012,Sedan,Yes,Petrol,2,156743 km,4.0,Automatic,Front,04-May,Left wheel,Black,4,24.815384615384616
45811134,392,584,chevrolet,cruze,2014,Sedan,Yes,Petrol,1.8,147349 km,4.0,Automatic,Front,04-May,Left wheel,Black,12,31.0
45391656,22894,779,toyota,camry,2013,Sedan,Yes,Petrol,2.5,289600 km,6.0,Tiptronic,Front,04-May,Left wheel,White,8,23.541353383458645
45803632,13172,639,ford,focus,2014,Sedan,No,Petrol,2,78000 km,4.0,Manual,Front,04-May,Left wheel,Silver,12,24.92105263157895
45790847,12544,650,chevrolet,cruze,2016,Sedan,No,Petrol,1.4,105941 km,4.0,Automatic,Front,04-May,Left wheel,Red,0,31.0
45642769,470,1493,lexus,rx 350,2016,Jeep,Yes,Petrol,3.5,118133 km,6.0,Automatic,4x4,04-May,Left wheel,White,12,22.692307692307693
45310679,22266,900,toyota,camry,2015,Sedan,No,Petrol,2.4,84130 km,4.0,Automatic,Front,04-May,Left wheel,White,12,23.541353383458645
44028182,30,-,honda,fit,2004,Hatchback,No,Petrol,1.3,25000 km,6.0,Automatic,Front,04-May,Right-hand drive,Silver,0,31.692307692307693
45771989,7997,333,ford,fusion,2014,Sedan,Yes,Hybrid,2,137328 km,4.0,Automatic,Front,04-May,Left wheel,Silver,0,22.444444444444443
45655092,941,1646,lexus,gx 460,2015,Jeep,Yes,Petrol,4.6,188078 km,8.0,Automatic,4x4,04-May,Left wheel,Black,0,16.5
44588222,34497,-,ford,courier,2015,Universal,No,Petrol,1,16515 km,1.0,Manual,Front,04-May,Left wheel,White,0,20.285714285714285
45803187,12544,765,hyundai,sonata,2015,Sedan,Yes,LPG,2,509454 km,4.0,Automatic,Front,04-May,Left wheel,Orange,4,23.79824561403509
45733423,57698,1017,hyundai,sonata,2017,Sedan,Yes,Petrol,2,7978 km,4.0,Automatic,Front,04-May,Left wheel,Black,4,23.79824561403509
45799026,21012,584,toyota,corolla,2014,Sedan,No,Petrol,1.8,87000 km,4.0,Variator,Front,04-May,Left wheel,White,8,28.743243243243242
45763285,10036,980,toyota,corolla,2018,Sedan,Yes,Petrol,1.8,37878 km,4.0,Automatic,Front,04-May,Left wheel,Silver,12,28.743243243243242
45803540,9722,765,hyundai,sonata,2015,Sedan,Yes,LPG,2,377149 km,4.0,Automatic,Front,04-May,Left wheel,Orange,4,23.79824561403509
42648979,26030,-,lexus,hs 250h,2009,Sedan,Yes,Hybrid,2.4,100000 km,4.0,Tiptronic,Front,04-May,Left wheel,Silver,8,34.333333333333336
45769553,1254,639,audi,a4,2014,Sedan,Yes,Petrol,2,42395 km,4.0,Automatic,4x4,04-May,Left wheel,Grey,0,22.85185185185185
45565563,22894,781,toyota,camry,2012,Sedan,Yes,Petrol,2.5,105000 km,4.0,Automatic,Front,04-May,Left wheel,Grey,8,23.541353383458645
45816367,16621,-,hyundai,elantra,2012,Sedan,No,Petrol,1.8,95000 km,4.0,Automatic,Front,04-May,Left wheel,Black,6,28.050505050505052
45803436,15053,765,hyundai,sonata,2015,Sedan,Yes,LPG,2,309174 km,4.0,Automatic,Front,04-May,Left wheel,Silver,4,23.79824561403509
45733539,37984,765,hyundai,sonata,2015,Sedan,Yes,Petrol,2,90621 km,4.0,Automatic,Front,04-May,Left wheel,Grey,4,23.79824561403509
45769252,157,1363,lexus,gx 460,2012,Jeep,Yes,Petrol,4.6,189704 km,8.0,Automatic,4x4,04-May,Left wheel,Grey,0,16.5
45396698,11500,474,chevrolet,cruze,2013,Sedan,Yes,Petrol,1.4 Turbo,170451 km,4.0,Automatic,Front,04-May,Left wheel,Brown,12,31.0
45812765,3136,777,toyota,camry,2014,Sedan,Yes,Petrol,2.5,55811 km,4.0,Automatic,Front,04-May,Left wheel,Black,12,23.541353383458645
45759517,706,645,lexus,ct 200h,2011,Hatchback,Yes,Hybrid,1.8,116869 km,4.0,Automatic,Front,04-May,Left wheel,Black,0,42.0
45767383,784,382,chevrolet,volt,2017,Hatchback,Yes,Hybrid,1.5,81440 km,4.0,Automatic,Front,04-May,Left wheel,Black,0,39.22222222222222
45801837,14834,583,hyundai,elantra,2011,Sedan,Yes,Petrol,1.6,147700 km,4.0,Automatic,Front,04-May,Left wheel,Black,4,28.050505050505052
45760089,31,353,lexus,ct 200h,2015,Hatchback,Yes,Hybrid,1.8,0 km,4.0,Automatic,Front,04-May,Left wheel,Grey,0,42.0
45655509,188,645,toyota,prius,2011,Hatchback,Yes,Hybrid,1.8,197328 km,4.0,Automatic,Front,04-May,Left wheel,White,12,48.625
45729709,28241,528,hyundai,elantra,2014,Sedan,Yes,Petrol,1.6,112843 km,4.0,Automatic,Front,04-May,Left wheel,Grey,4,28.050505050505052
45784334,17876,-,toyota,camry,2012,Sedan,No,Hybrid,2.4,261000 km,4.0,Automatic,Front,04-May,Left wheel,Black,0,23.541353383458645
45648786,862,394,toyota,camry,2014,Sedan,Yes,Hybrid,2.5,130478 km,4.0,Automatic,Front,04-May,Left wheel,White,12,23.541353383458645
45766099,18817,639,audi,a6,2014,Sedan,Yes,Petrol,2,279722 km,4.0,Automatic,4x4,04-May,Left wheel,Black,0,22.375
45801819,15718,687,hyundai,elantra,2010,Sedan,Yes,Petrol,1.6,104282 km,4.0,Automatic,Front,04-May,Left wheel,Silver,4,28.050505050505052
45773791,1646,779,toyota,camry,2013,Sedan,Yes,Petrol,2.5,0 km,4.0,Automatic,Front,04-May,Left wheel,Silver,12,23.541353383458645
45793572,5645,-,honda,civic,1997,Hatchback,No,Petrol,1.4,300000 km,4.0,Manual,Front,02-Mar,Left wheel,White,2,29.164473684210527
45792129,16465,640,kia,optima,2013,Sedan,Yes,Petrol,2,43330 km,4.0,Automatic,Front,04-May,Left wheel,White,4,24.349206349206348
45772380,39829,1811,lexus,gx 460,2010,Jeep,Yes,Petrol,4.6,155821 km,8.0,Automatic,4x4,04-May,Left wheel,Black,0,16.5
45791356,20385,-,toyota,prius,2011,Hatchback,Yes,Hybrid,1.8,125000 km,4.0,Variator,Front,04-May,Left wheel,Black,10,48.625
45647763,314,779,toyota,camry,2013,Sedan,Yes,Hybrid,2.5,225510 km,4.0,Automatic,Front,04-May,Left wheel,White,12,23.541353383458645
45803316,12880,836,hyundai,sonata,2010,Sedan,Yes,Petrol,2,173177 km,4.0,Automatic,Front,04-May,Left wheel,White,4,23.79824561403509
45647798,10349,915,bmw,x5,2014,Jeep,Yes,Diesel,3,0 km,6.0,Automatic,4x4,04-May,Left wheel,Black,0,15.619047619047619
45805001,64604,1493,lexus,rx 350,2016,Jeep,No,Petrol,3.5,0 km,6.0,Automatic,4x4,04-May,Left wheel,White,0,22.692307692307693
45642840,8311,502,honda,civic,2013,Sedan,Yes,Hybrid,1.5,144872 km,4.0,Automatic,Front,04-May,Left wheel,White,0,29.164473684210527
45792195,11290,638,kia,optima,2014,Sedan,Yes,Petrol,2,57248 km,4.0,Automatic,Front,04-May,Left wheel,Silver,4,24.349206349206348
45729799,27654,530,hyundai,elantra,2013,Sedan,Yes,Petrol,1.6,83897 km,4.0,Automatic,Front,04-May,Left wheel,White,4,28.050505050505052
45803216,13877,836,hyundai,sonata,2010,Sedan,Yes,Petrol,2,161240 km,4.0,Automatic,Front,04-May,Left wheel,White,4,23.79824561403509
45803175,12720,639,hyundai,sonata,2014,Sedan,Yes,LPG,2,235285 km,4.0,Automatic,Front,04-May,Left wheel,White,4,23.79824561403509
45793102,6752,965,chevrolet,cruze,2009,Sedan,Yes,Diesel,2,74830 km,4.0,Automatic,Front,04-May,Left wheel,Black,4,31.0
45803489,11604,639,hyundai,sonata,2014,Sedan,Yes,LPG,2,330659 km,4.0,Automatic,Front,04-May,Left wheel,Silver,4,23.79824561403509
45811890,6272,-,honda,civic,2003,Sedan,No,CNG,3,19900 km,6.0,Tiptronic,Front,04-May,Right-hand drive,Black,6,29.164473684210527
45815360,470,1399,lexus,rx 350,2010,Jeep,Yes,Petrol,3.5,138070 km,6.0,Automatic,4x4,04-May,Left wheel,Black,12,22.692307692307693
42366769,11917,658,honda,insight,2009,Hatchback,No,Hybrid,1.3,142526 km,4.0,Automatic,Front,04-May,Left wheel,White,8,46.892857142857146
45756938,47042,1646,lexus,gx 470,2015,Jeep,Yes,Petrol,4.6,106918 km,8.0,Automatic,4x4,04-May,Left wheel,Black,0,15.0
45815373,31361,-,infiniti,ex37,2012,Hatchback,Yes,Petrol,3.3,52000 km,6.0,Automatic,4x4,04-May,Left wheel,Black,2,20.0
45801760,17158,687,hyundai,elantra,2010,Sedan,Yes,Petrol,1.6,122740 km,4.0,Automatic,Front,04-May,Left wheel,White,4,28.050505050505052
45771564,14740,-,bmw,x5,2004,Jeep,Yes,Petrol,3,179100 km,6.0,Tiptronic,4x4,04-May,Left wheel,Black,8,15.619047619047619
45733102,17405,765,hyundai,sonata,2015,Sedan,Yes,LPG,2,51236 km,4.0,Automatic,Front,04-May,Left wheel,White,4,23.79824561403509
45776621,19757,781,toyota,camry,2012,Sedan,Yes,Petrol,2.5,208000 km,4.0,Tiptronic,Front,04-May,Left wheel,White,12,23.541353383458645
45806542,2666,308,toyota,prius,2015,Hatchback,Yes,Hybrid,1.5,127789 km,4.0,Automatic,Front,04-May,Left wheel,Grey,12,48.625
45684601,12231,761,toyota,prius,2010,Sedan,No,Hybrid,1.8,120000 km,4.0,Automatic,Front,04-May,Left wheel,Red,10,48.625
45655570,1803,761,toyota,prius,2010,Hatchback,Yes,Hybrid,1.8,258909 km,4.0,Automatic,Front,04-May,Left wheel,White,12,48.625
45797959,16894,583,hyundai,elantra,2011,Sedan,Yes,Petrol,1.6,175237 km,4.0,Automatic,Front,04-May,Left wheel,Silver,4,28.050505050505052
45774007,392,505,honda,accord,2018,Sedan,Yes,Hybrid,2,42078 km,4.0,Automatic,Front,04-May,Left wheel,White,12,24.688622754491018
45797582,20266,531,hyundai,elantra,2012,Sedan,Yes,Petrol,1.6,107523 km,4.0,Automatic,Front,04-May,Left wheel,White,4,28.050505050505052
45810233,32104,765,chevrolet,malibu,2015,Sedan,Yes,Diesel,2,87074 km,4.0,Automatic,Front,04-May,Left wheel,Black,4,24.815384615384616
45814275,200,761,toyota,prius,2010,Hatchback,No,Hybrid,1.8,555 km,4.0,Tiptronic,Front,04-May,Left wheel,White,0,48.625
45634826,392,781,volkswagen,jetta,2012,Sedan,Yes,Diesel,2.5,162987 km,5.0,Automatic,Front,04-May,Left wheel,Grey,12,27.428571428571427
45801919,8881,687,hyundai,elantra,2010,Sedan,Yes,Petrol,1.6,62741 km,4.0,Automatic,Front,04-May,Left wheel,Silver,4,28.050505050505052
45795781,17249,-,toyota,prius,2010,Sedan,Yes,Hybrid,1.8,140000 km,4.0,Automatic,Front,04-May,Left wheel,Silver,0,48.625
45642419,392,781,toyota,camry,2012,Sedan,Yes,Hybrid,2.5,314373 km,4.0,Automatic,Front,04-May,Left wheel,Grey,12,23.541353383458645
45647793,7213,919,bmw,x5,2012,Jeep,Yes,Diesel,3,274098 km,6.0,Automatic,4x4,04-May,Left wheel,White,0,15.619047619047619
45809636,11133,1018,bmw,x5,2011,Jeep,Yes,Petrol,3,170043 km,6.0,Automatic,4x4,04-May,Left wheel,Grey,12,15.619047619047619
45264781,16308,707,hyundai,sonata,2011,Sedan,Yes,Petrol,2.0 Turbo,144000 km,4.0,Tiptronic,Front,04-May,Left wheel,Blue,12,23.79824561403509
45732801,17035,707,hyundai,sonata,2011,Sedan,Yes,Petrol,2,185367 km,4.0,Automatic,Front,04-May,Left wheel,Black,4,23.79824561403509
45765887,14269,1493,honda,odyssey,2016,Jeep,Yes,Petrol,3.5,42802 km,6.0,Automatic,Front,04-May,Left wheel,Grey,12,20.452380952380953
45797845,18826,528,hyundai,elantra,2014,Sedan,Yes,LPG,1.6,195965 km,4.0,Automatic,Front,04-May,Left wheel,White,4,28.050505050505052
45801447,15659,629,hyundai,accent,2015,Sedan,Yes,Diesel,1.6,114101 km,4.0,Automatic,Front,04-May,Left wheel,Silver,4,30.0
45808950,6743,966,daewoo,lacetti,2009,Sedan,Yes,Diesel,2,62227 km,4.0,Automatic,Front,04-May,Left wheel,White,4,22.0
45793077,14113,636,chevrolet,malibu,2014,Sedan,Yes,Diesel,2,43158 km,4.0,Automatic,Front,04-May,Left wheel,Black,4,24.815384615384616
45732807,15257,707,hyundai,sonata,2011,Sedan,Yes,Petrol,2,204632 km,4.0,Automatic,Front,04-May,Left wheel,White,4,23.79824561403509
45812945,8781,-,bmw,x5,2002,Jeep,Yes,Petrol,3,249117 km,6.0,Tiptronic,4x4,04-May,Left wheel,Black,8,15.619047619047619
45813779,1960,462,toyota,prius,2019,Hatchback,Yes,Hybrid,1.8,7632 km,4.0,Automatic,Front,04-May,Left wheel,Black,12,48.625
45625914,392,919,bmw,x5,2012,Jeep,Yes,Diesel,3,296395 km,6.0,Automatic,4x4,04-May,Left wheel,Grey,0,15.619047619047619
45781696,24148,777,toyota,camry,2014,Sedan,Yes,Petrol,2.5,61000 km,4.0,Tiptronic,Front,04-May,Left wheel,Black,8,23.541353383458645
45666856,23521,738,volkswagen,jetta,2017,Sedan,Yes,Petrol,1.4 Turbo,11700 km,4.0,Tiptronic,Front,04-May,Left wheel,White,6,27.428571428571427
45753290,11917,1132,toyota,prius,2006,Sedan,No,Petrol,1.5,160000 km,4.0,Automatic,Front,04-May,Left wheel,Red,12,48.625
45653157,2901,503,honda,civic,2012,Sedan,Yes,Hybrid,1.5,146403 km,4.0,Automatic,Front,04-May,Left wheel,White,0,29.164473684210527
45764647,18503,781,toyota,camry,2012,Sedan,Yes,Petrol,2.5,150000 km,4.0,Tiptronic,Front,04-May,Left wheel,Black,12,23.541353383458645
45741474,17249,-,hyundai,elantra,2013,Sedan,No,Petrol,1.8,60000 km,4.0,Automatic,Front,04-May,Left wheel,Carnelian red,6,28.050505050505052
45771118,3763,629,nissan,juke,2015,Jeep,Yes,Petrol,1.6,88475 km,4.0,Automatic,4x4,04-May,Left wheel,White,0,28.571428571428573
45766096,1725,584,hyundai,elantra,2014,Sedan,Yes,Petrol,1.8,107155 km,4.0,Automatic,Front,04-May,Left wheel,Black,12,28.050505050505052
45761033,157,531,nissan,juke,2012,Jeep,Yes,Petrol,1.6,190454 km,4.0,Automatic,4x4,04-May,Left wheel,Black,0,28.571428571428573
45809801,30891,697,honda,civic,2015,Sedan,Yes,Petrol,1.8,100658 km,4.0,Automatic,Front,04-May,Left wheel,Silver,4,29.164473684210527
45455263,16935,645,lexus,ct 200h,2011,Sedan,Yes,Hybrid,1.8,158000 km,4.0,Tiptronic,Front,04-May,Left wheel,Grey,8,42.0
45796298,18817,640,ford,fusion,2013,Sedan,Yes,Petrol,2,87579 km,4.0,Automatic,Front,04-May,Left wheel,Black,0,22.444444444444443
45792288,21326,638,kia,optima,2014,Sedan,Yes,Petrol,2,33670 km,4.0,Automatic,Front,04-May,Left wheel,White,4,24.349206349206348
45766797,862,831,toyota,camry,2011,Sedan,Yes,Hybrid,2.4,635402 km,4.0,Automatic,Front,04-May,Left wheel,White,12,23.541353383458645
45763736,81539,1935,lexus,gx 460,2016,Jeep,Yes,Petrol,4.6,155976 km,8.0,Automatic,4x4,04-May,Left wheel,White,0,16.5
45096152,46728,2151,lexus,gx 470,2009,Jeep,Yes,Petrol,4.7,226000 km,8.0,Automatic,4x4,04-May,Left wheel,Silver,10,15.0
45766623,54568,1363,lexus,gx 460,2012,Jeep,Yes,Petrol,4.6,255406 km,8.0,Automatic,4x4,04-May,Left wheel,Black,0,16.5
45813292,251,761,toyota,prius,2010,Hatchback,Yes,Hybrid,1.8,351954 km,4.0,Automatic,Front,04-May,Left wheel,Silver,12,48.625
45648676,94,1172,lexus,rx 350,2011,Jeep,Yes,Petrol,3.5,0 km,6.0,Automatic,4x4,04-May,Left wheel,Black,12,22.692307692307693
45648513,549,1058,toyota,highlander,2012,Jeep,Yes,Hybrid,3.5,0 km,6.0,Automatic,4x4,04-May,Left wheel,Grey,12,23.375
45815382,706,1399,lexus,rx 350,2010,Jeep,Yes,Petrol,3.5,172659 km,6.0,Automatic,4x4,04-May,Left wheel,White,12,22.692307692307693
45816647,15053,-,dodge,caliber,2010,Hatchback,No,Petrol,2,83000 km,4.0,Automatic,Front,>5,Left wheel,Golden,6,24.423076923076923
45800808,12544,584,hyundai,elantra,2014,Sedan,No,Diesel,1.8,105000 km,4.0,Tiptronic,Front,04-May,Left wheel,Silver,6,28.050505050505052
45803481,10663,765,hyundai,sonata,2015,Sedan,Yes,LPG,2,306922 km,4.0,Automatic,Front,04-May,Left wheel,Silver,4,23.79824561403509
45642656,314,779,toyota,camry,2013,Sedan,Yes,Hybrid,2.5,225510 km,4.0,Automatic,Front,04-May,Left wheel,White,12,23.541353383458645
45816287,12388,919,bmw,x5,2012,Jeep,Yes,Diesel,3,420794 km,6.0,Automatic,4x4,04-May,Left wheel,Black,12,15.619047619047619
38047689,40,-,toyota,prius,2008,Sedan,Yes,Hybrid,1.5,130000 km,6.0,Automatic,Front,04-May,Left wheel,Black,6,48.625
45621310,34497,353,lexus,ct 200h,2015,Hatchback,Yes,Hybrid,1.8,54400 km,4.0,Automatic,Front,04-May,Left wheel,Black,16,42.0
45209457,10663,730,nissan,versa,2016,Sedan,No,Petrol,1.6,90535 km,4.0,Automatic,Front,04-May,Left wheel,Blue,6,30.25862068965517
45774223,17562,-,ford,fusion,2010,Sedan,Yes,Hybrid,2.5,75000 km,4.0,Automatic,Front,04-May,Left wheel,Black,0,22.444444444444443
41218355,50,-,honda,insight,2011,Sedan,No,Hybrid,1.3,95000 km,4.0,Automatic,Front,04-May,Left wheel,Carnelian red,0,46.892857142857146
45801777,16894,583,hyundai,elantra,2011,Sedan,Yes,Petrol,1.6,175237 km,4.0,Automatic,Front,04-May,Left wheel,Silver,4,28.050505050505052
45648159,392,831,hyundai,sonata,2011,Sedan,Yes,Hybrid,2.4,0 km,4.0,Automatic,Front,04-May,Left wheel,Silver,0,23.79824561403509
